county_fips,state,county,status,source,established
38047,ND,Logan County,No records,,False
38049,ND,McHenry County,No records,,False
38051,ND,McIntosh County,No records,,False
38053,ND,McKenzie County,No records,,False
38055,ND,McLean County,No records,,False
38057,ND,Mercer County,No records,,False
38059,ND,Morton County,No records,,False
38061,ND,Mountrail County,No records,,False
38063,ND,Nelson County,No records,,False
38065,ND,Oliver County,No records,,False
38067,ND,Pembina County,No records,,False
38069,ND,Pierce County,No records,,False
38071,ND,Ramsey County,No records,,False
38073,ND,Ransom County,No records,,False
38075,ND,Renville County,No records,,False
38077,ND,Richland County,No records,,False
38079,ND,Rolette County,No records,,False
38081,ND,Sargent County,No records,,False
38083,ND,Sheridan County,No records,,False
38085,ND,Sioux County,No records,,False
38087,ND,Slope County,No records,,False
38089,ND,Stark County,No records,,False
38091,ND,Steele County,No records,,False
38093,ND,Stutsman County,No records,,False
38095,ND,Towner County,No records,,False
38097,ND,Traill County,No records,,False
38099,ND,Walsh County,No records,,False
38101,ND,Ward County,No records,,False
38103,ND,Wells County,No records,,False
38105,ND,Williams County,No records,,False
31001,NE,Adams County,Established,Literature,True
31003,NE,Antelope County,Reported,Literature,False
31005,NE,Arthur County,No records,,False
31007,NE,Banner County,No records,,False
31009,NE,Blaine County,No records,,False
31011,NE,Boone County,No records,,False
31013,NE,BoxButte County,No records,,False
31015,NE,Boyd County,Reported,ArboNET Data,False
31017,NE,Brown County,No records,,False
31019,NE,Buffalo County,Established,Literature,True
31021,NE,Burt County,Reported,Literature,False
31023,NE,Butler County,Established,ArboNET Data,True
31025,NE,Cass County,Established,Literature,True
31027,NE,Cedar County,No records,,False
31029,NE,Chase County,No records,,False
31031,NE,Cherry County,No records,,False
31033,NE,Cheyenne County,No records,,False
31035,NE,Clay County,No records,,False
31037,NE,Colfax County,No records,,False
31039,NE,Cuming County,No records,,False
31041,NE,Custer County,Reported,ArboNET Data,False
31043,NE,Dakota County,Reported,ArboNET Data,False
31045,NE,Dawes County,No records,,False
31047,NE,Dawson County,Reported,Literature,False
31049,NE,Deuel County,No records,,False
31051,NE,Dixon County,Reported,ArboNET Data,False
31053,NE,Dodge County,Established,ArboNET Data,True
31055,NE,Douglas County,Established,ArboNET Data,True
31057,NE,Dundy County,No records,,False
31059,NE,Fillmore County,No records,,False
31061,NE,Franklin County,No records,,False
31063,NE,Frontier County,Reported,ArboNET Data,False
31065,NE,Furnas County,Reported,Literature,False
31067,NE,Gage County,Established,Literature,True
31069,NE,Garden County,No records,,False
31071,NE,Garfield County,No records,,False
31073,NE,Gosper County,No records,,False
31075,NE,Grant County,No records,,False
31077,NE,Greeley County,No records,,False
31079,NE,Hall County,Established,ArboNET Data,True
31081,NE,Hamilton County,Reported,Literature,False
31083,NE,Harlan County,Established,ArboNET Data,True
31085,NE,Hayes County,Reported,ArboNET Data,False
31087,NE,Hitchcock County,Reported,ArboNET Data,False
31089,NE,Holt County,No records,,False
31091,NE,Hooker County,No records,,False
31093,NE,Howard County,Established,ArboNET Data,True
31095,NE,Jefferson County,Established,Literature,True
31097,NE,Johnson County,Established,Literature,True
31099,NE,Kearney County,No records,,False
31101,NE,Keith County,No records,,False
31103,NE,Keya Paha County,No records,,False
31105,NE,Kimball County,No records,,False
31107,NE,Knox County,Reported,ArboNET Data,False
31109,NE,Lancaster County,Established,Literature,True
31111,NE,Lincoln County,No records,,False
31113,NE,Logan County,No records,,False
31115,NE,Loup County,No records,,False
31119,NE,Madison County,Reported,ArboNET Data,False
31117,NE,McPherson County,No records,,False
31121,NE,Merrick County,Established,ArboNET Data,True
31123,NE,Morrill County,No records,,False
31125,NE,Nance County,Reported,ArboNET Data,False
31127,NE,Nemaha County,Established,Literature,True
31129,NE,Nuckolls County,No records,,False
31131,NE,Otoe County,Reported,Literature,False
31133,NE,Pawnee County,Established,Literature,True
31135,NE,Perkins County,No records,,False
31137,NE,Phelps County,Established,Literature,True
31139,NE,Pierce County,No records,,False
31141,NE,Platte County,Established,Literature,True
31143,NE,Polk County,No records,,False
31145,NE,Red Willow County,Reported,Literature,False
31147,NE,Richardson County,Established,Literature,True
31149,NE,Rock County,No records,,False
31151,NE,Saline County,Established,ArboNET Data,True
31153,NE,Sarpy County,Established,Literature,True
31155,NE,Saunders County,Established,Literature,True
31157,NE,Scotts Bluff County,Reported,Literature,False
31159,NE,Seward County,Established,ArboNET Data,True
31161,NE,Sheridan County,Reported,Literature,False
31163,NE,Sherman County,No records,,False
31165,NE,Sioux County,No records,,False
31167,NE,Stanton County,No records,,False
31169,NE,Thayer County,Established,Literature,True
31171,NE,Thomas County,Established,ArboNET Data,True
31173,NE,Thurston County,Established,ArboNET Data,True
31175,NE,Valley County,No records,,False
31177,NE,Washington County,Reported,Literature,False
31179,NE,Wayne County,No records,,False
31181,NE,Webster County,Established,Literature,True
31183,NE,Wheeler County,No records,,False
31185,NE,York County,Reported,Literature,False
33001,NH,Belknap County,No records,,False
33003,NH,Carroll County,No records,,False
33005,NH,Cheshire County,No records,,False
33007,NH,Coos County,No records,,False
33009,NH,Grafton County,No records,,False
33011,NH,Hillsborough County,No records,,False
33013,NH,Merrimack County,Established,Literature,True
33015,NH,Rockingham County,Reported,Literature,False
33017,NH,Strafford County,No records,,False
33019,NH,Sullivan County,No records,,False
34001,NJ,Atlantic County,Established,Literature,True
34003,NJ,Bergen County,No records,,False
34005,NJ,Burlington County,Established,Literature,True
34007,NJ,Camden County,Established,Literature,True
34009,NJ,Cape May County,Established,Literature,True
34011,NJ,Cumberland County,Established,ArboNET Data,True
34013,NJ,Essex County,No records,,False
34015,NJ,Gloucester County,Established,ArboNET Data,True
34017,NJ,Hudson County,Reported,ArboNET Data,False
34019,NJ,Hunterdon County,Reported,Literature,False
34021,NJ,Mercer County,Established,ArboNET Data,True
34023,NJ,Middlesex County,Established,ArboNET Data,True
34025,NJ,Monmouth County,Established,Literature,True
34027,NJ,Morris County,Reported,Literature,False
34029,NJ,Ocean County,Established,Literature,True
34031,NJ,Passaic County,Established,ArboNET Data,True
34033,NJ,Salem County,Established,ArboNET Data,True
34035,NJ,Somerset County,Established,ArboNET Data,True
34037,NJ,Sussex County,Reported,Literature,False
34039,NJ,Union County,Established,Literature,True
34041,NJ,Warren County,Reported,Literature,False
35001,NM,Bernalillo County,Reported,Literature,False
35003,NM,Catron County,No records,,False
35005,NM,Chaves County,No records,,False
35006,NM,Cibola County,No records,,False
35007,NM,Colfax County,No records,,False
35009,NM,Curry County,No records,,False
35011,NM,DeBaca County,No records,,False
35013,NM,Dona Ana County,No records,,False
35015,NM,Eddy County,No records,,False
35017,NM,Grant County,No records,,False
35019,NM,Guadalupe County,No records,,False
35021,NM,Harding County,No records,,False
35023,NM,Hidalgo County,No records,,False
35025,NM,Lea County,No records,,False
35027,NM,Lincoln County,No records,,False
35028,NM,LosAlamos County,No records,,False
35029,NM,Luna County,No records,,False
35031,NM,McKinley County,No records,,False
35033,NM,Mora County,No records,,False
35035,NM,Otero County,No records,,False
35037,NM,Quay County,No records,,False
35039,NM,RioArriba County,No records,,False
35041,NM,Roosevelt County,No records,,False
35043,NM,Sandoval County,No records,,False
35045,NM,SanJuan County,No records,,False
35047,NM,SanMiguel County,No records,,False
35049,NM,SantaFe County,No records,,False
35051,NM,Sierra County,No records,,False
35053,NM,Socorro County,No records,,False
35055,NM,Taos County,No records,,False
35057,NM,Torrance County,No records,,False
35059,NM,Union County,No records,,False
35061,NM,Valencia County,No records,,False
32510,NV,CarsonCity County,No records,,False
32001,NV,Churchill County,No records,,False
32003,NV,Clark County,No records,,False
32005,NV,Douglas County,No records,,False
32007,NV,Elko County,No records,,False
32009,NV,Esmeralda County,No records,,False
32011,NV,Eureka County,No records,,False
32013,NV,Humboldt County,No records,,False
32015,NV,Lander County,No records,,False
32017,NV,Lincoln County,No records,,False
32019,NV,Lyon County,No records,,False
32021,NV,Mineral County,No records,,False
32023,NV,Nye County,No records,,False
32027,NV,Pershing County,No records,,False
32029,NV,Storey County,No records,,False
32031,NV,Washoe County,No records,,False
32033,NV,WhitePine County,No records,,False
36001,NY,Albany County,Established,Literature,True
36003,NY,Allegany County,No records,,False
36005,NY,Bronx County,Reported,Literature,False
36007,NY,Broome County,Established,Literature,True
36009,NY,Cattaraugus County,Established,Literature,True
36011,NY,Cayuga County,No records,,False
36013,NY,Chautauqua County,Established,Literature,True
36015,NY,Chemung County,Reported,Literature,False
36017,NY,Chenango County,Reported,Literature,False
36019,NY,Clinton County,Reported,Literature,False
36021,NY,Columbia County,Established,Literature,True
36023,NY,Cortland County,Reported,Literature,False
36025,NY,Delaware County,Established,Literature,True
36027,NY,Dutchess County,Reported,Literature,False
36029,NY,Erie County,Established,Literature,True
36031,NY,Essex County,Reported,Literature,False
36033,NY,Franklin County,No records,,False
36035,NY,Fulton County,No records,,False
36037,NY,Genesee County,Reported,Literature,False
36039,NY,Greene County,Reported,Literature,False
36041,NY,Hamilton County,Reported,Literature,False
36043,NY,Herkimer County,Reported,Literature,False
36045,NY,Jefferson County,Reported,Literature,False
36047,NY,Kings County,Reported,Literature,False
36049,NY,Lewis County,No records,,False
36051,NY,Livingston County,Reported,Literature,False
36053,NY,Madison County,Reported,Literature,False
36055,NY,Monroe County,Established,Literature,True
36057,NY,Montgomery County,Reported,Literature,False
36059,NY,Nassau County,Established,Literature,True
36061,NY,New York County,Reported,Literature,False
36063,NY,Niagara County,Reported,Literature,False
36065,NY,Oneida County,Reported,Literature,False
36067,NY,Onondaga County,No records,,False
36069,NY,Ontario County,Reported,Literature,False
36071,NY,Orange County,Reported,Literature,False
36073,NY,Orleans County,No records,,False
36075,NY,Oswego County,Reported,Literature,False
36077,NY,Otsego County,Established,Literature,True
36079,NY,Putnam County,No records,,False
36081,NY,Queens County,Reported,Literature,False
36083,NY,Rensselaer County,Established,Literature,True
36085,NY,Richmond County,Established,Literature,True
36087,NY,Rockland County,Reported,Literature,False
36091,NY,Saratoga County,Established,Literature,True
36093,NY,Schenectady County,Established,Literature,True
36095,NY,Schoharie County,Reported,Literature,False
36097,NY,Schuyler County,Reported,Literature,False
36099,NY,Seneca County,No records,,False
36089,NY,St Lawrence County,Reported,Literature,False
36101,NY,Steuben County,Reported,Literature,False
36103,NY,Suffolk County,Established,Literature,True
36105,NY,Sullivan County,Established,Literature,True
36107,NY,Tioga County,Reported,Literature,False
36109,NY,Tompkins County,Reported,Literature,False
36111,NY,Ulster County,Established,Literature,True
36113,NY,Warren County,Established,Literature,True
36115,NY,Washington County,Reported,Literature,False
36117,NY,Wayne County,No records,,False
36119,NY,Westchester County,Established,Literature,True
36121,NY,Wyoming County,Reported,Literature,False
36123,NY,Yates County,No records,,False
39001,OH,Adams County,Established,ArboNET Data,True
39003,OH,Allen County,No records,,False
39005,OH,Ashland County,Reported,Literature,False
39007,OH,Ashtabula County,No records,,False
39009,OH,Athens County,Established,ArboNET Data,True
39011,OH,Auglaize County,Reported,Literature,False
39013,OH,Belmont County,No records,,False
39015,OH,Brown County,Reported,Literature,False
39017,OH,Butler County,Reported,Literature,False
39019,OH,Carroll County,No records,,False
39021,OH,Champaign County,No records,,False
39023,OH,Clark County,Reported,Literature,False
39025,OH,Clermont County,Reported,Literature,False
39027,OH,Clinton County,No records,,False
39029,OH,Columbiana County,No records,,False
39031,OH,Coshocton County,No records,,False
39033,OH,Crawford County,Reported,Literature,False
39035,OH,Cuyahoga County,Established,Literature,True
39037,OH,Darke County,Reported,ArboNET Data,False
39039,OH,Defiance County,No records,,False
39041,OH,Delaware County,Established,ArboNET Data,True
39043,OH,Erie County,No records,,False
39045,OH,Fairfield County,Established,ArboNET Data,True
39047,OH,Fayette County,Reported,Literature,False
39049,OH,Franklin County,Established,ArboNET Data,True
39051,OH,Fulton County,Reported,Literature,False
39053,OH,Gallia County,Established,ArboNET Data,True
39055,OH,Geauga County,No records,,False
39057,OH,Greene County,Reported,ArboNET Data,False
39059,OH,Guernsey County,No records,,False
39061,OH,Hamilton County,Established,Literature,True
39063,OH,Hancock County,Reported,Literature,False
39065,OH,Hardin County,No records,,False
39067,OH,Harrison County,No records,,False
39069,OH,Henry County,No records,,False
39071,OH,Highland County,Established,ArboNET Data,True
39073,OH,Hocking County,Established,Literature,True
39075,OH,Holmes County,No records,,False
39077,OH,Huron County,No records,,False
39079,OH,Jackson County,Established,ArboNET Data,True
39081,OH,Jefferson County,No records,,False
39083,OH,Knox County,No records,,False
39085,OH,Lake County,No records,,False
39087,OH,Lawrence County,Established,ArboNET Data,True
39089,OH,Licking County,Reported,ArboNET Data,False
39091,OH,Logan County,Reported,Literature,False
39093,OH,Lorain County,No records,,False
39095,OH,Lucas County,Reported,Literature,False
39097,OH,Madison County,No records,,False
39099,OH,Mahoning County,No records,,False
39101,OH,Marion County,No records,,False
39103,OH,Medina County,No records,,False
39105,OH,Meigs County,Established,ArboNET Data,True
39107,OH,Mercer County,Reported,Literature,False
39109,OH,Miami County,Reported,ArboNET Data,False
39111,OH,Monroe County,No records,,False
39113,OH,Montgomery County,Reported,Literature,False
39115,OH,Morgan County,No records,,False
39117,OH,Morrow County,Reported,Literature,False
39119,OH,Muskingum County,Reported,Literature,False
39121,OH,Noble County,No records,,False
39123,OH,Ottawa County,Reported,Literature,False
39125,OH,Paulding County,No records,,False
39127,OH,Perry County,Established,ArboNET Data,True
39129,OH,Pickaway County,No records,,False
39131,OH,Pike County,Established,Literature,True
39133,OH,Portage County,Reported,Literature,False
39135,OH,Preble County,Reported,ArboNET Data,False
39137,OH,Putnam County,No records,,False
39139,OH,Richland County,Reported,Literature,False
39141,OH,Ross County,Established,Literature,True
39143,OH,Sandusky County,No records,,False
39145,OH,Scioto County,Established,Literature,True
39147,OH,Seneca County,No records,,False
39149,OH,Shelby County,No records,,False
39151,OH,Stark County,Established,Literature,True
39153,OH,Summit County,Reported,Literature,False
39155,OH,Trumbull County,Reported,Literature,False
39157,OH,Tuscarawas County,No records,,False
39159,OH,Union County,No records,,False
39161,OH,Van Wert County,No records,,False
39163,OH,Vinton County,Established,ArboNET Data,True
39165,OH,Warren County,Reported,Literature,False
39167,OH,Washington County,Reported,ArboNET Data,False
39169,OH,Wayne County,No records,,False
39171,OH,Williams County,No records,,False
39173,OH,Wood County,Reported,Literature,False
39175,OH,Wyandot County,No records,,False
40001,OK,Adair County,Established,Literature,True
40003,OK,Alfalfa County,Established,Literature,True
40005,OK,Atoka County,Established,Literature,True
40007,OK,Beaver County,No records,,False
40009,OK,Beckham County,No records,,False
40011,OK,Blaine County,Established,Literature,True
40013,OK,Bryan County,Established,Literature,True
40015,OK,Caddo County,Established,Literature,True
40017,OK,Canadian County,Established,Literature,True
40019,OK,Carter County,Established,Literature,True
40021,OK,Cherokee County,Established,Literature,True
40023,OK,Choctaw County,Established,Literature,True
40025,OK,Cimarron County,Established,Literature,True
40027,OK,Cleveland County,Established,Literature,True
40029,OK,Coal County,Established,Literature,True
40031,OK,Comanche County,Established,Literature,True
40033,OK,Cotton County,Established,Literature,True
40035,OK,Craig County,Established,Literature,True
40037,OK,Creek County,Established,Literature,True
40039,OK,Custer County,Established,Literature,True
40041,OK,Delaware County,Established,Literature,True
40043,OK,Dewey County,Established,Literature,True
40045,OK,Ellis County,No records,,False
40047,OK,Garfield County,Established,Literature,True
40049,OK,Garvin County,Established,Literature,True
40051,OK,Grady County,Established,Literature,True
40053,OK,Grant County,Established,Literature,True
40055,OK,Greer County,No records,,False
40057,OK,Harmon County,Established,Literature,True
40059,OK,Harper County,No records,,False
40061,OK,Haskell County,Established,Literature,True
40063,OK,Hughes County,Established,Literature,True
40065,OK,Jackson County,Established,Literature,True
40067,OK,Jefferson County,Established,Literature,True
40069,OK,Johnston County,Established,Literature,True
40071,OK,Kay County,Established,Literature,True
40073,OK,Kingfisher County,Established,Literature,True
40075,OK,Kiowa County,No records,,False
40077,OK,Latimer County,Established,Literature,True
40079,OK,Le Flore County,Established,Literature,True
40081,OK,Lincoln County,Established,Literature,True
40083,OK,Logan County,Established,Literature,True
40085,OK,Love County,Established,Literature,True
40093,OK,Major County,Established,Literature,True
40095,OK,Marshall County,Established,Literature,True
40097,OK,Mayes County,Established,Literature,True
40087,OK,McClain County,Established,Literature,True
40089,OK,McCurtain County,Established,Literature,True
40091,OK,McIntosh County,Established,Literature,True
40099,OK,Murray County,Established,Literature,True
40101,OK,Muskogee County,Established,Literature,True
40103,OK,Noble County,Established,Literature,True
40105,OK,Nowata County,Established,Literature,True
40107,OK,Okfuskee County,Established,Literature,True
40109,OK,Oklahoma County,Established,Literature,True
40111,OK,Okmulgee County,Established,,True
40113,OK,Osage County,Established,Literature,True
40115,OK,Ottawa County,Established,Literature,True
40117,OK,Pawnee County,Established,Literature,True
40119,OK,Payne County,Established,Literature,True
40121,OK,Pittsburg County,Established,Literature,True
40123,OK,Pontotoc County,Established,Literature,True
40125,OK,Pottawatomie County,Established,Literature,True
40127,OK,Pushmataha County,Established,Literature,True
40129,OK,Roger Mills County,Established,Literature,True
40131,OK,Rogers County,Established,Literature,True
40133,OK,Seminole County,Established,Literature,True
40135,OK,Sequoyah County,Established,Literature,True
40137,OK,Stephens County,Established,Literature,True
40139,OK,Texas County,No records,,False
40141,OK,Tillman County,Established,Literature,True
40143,OK,Tulsa County,Established,Literature,True
40145,OK,Wagoner County,Established,Literature,True
40147,OK,Washington County,Established,Literature,True
40149,OK,Washita County,Established,Literature,True
40151,OK,Woods County,No records,,False
40153,OK,Woodward County,Established,Literature,True
41001,OR,Baker County,No records,,False
41003,OR,Benton County,No records,,False
41005,OR,Clackamas County,No records,,False
41007,OR,Clatsop County,No records,,False
41009,OR,Columbia County,No records,,False
41011,OR,Coos County,No records,,False
41013,OR,Crook County,No records,,False
41015,OR,Curry County,No records,,False
41017,OR,Deschutes County,No records,,False
41019,OR,Douglas County,No records,,False
41021,OR,Gilliam County,No records,,False
41023,OR,Grant County,No records,,False
41025,OR,Harney County,No records,,False
41027,OR,Hood River County,No records,,False
41029,OR,Jackson County,No records,,False
41031,OR,Jefferson County,No records,,False
41033,OR,Josephine County,No records,,False
41035,OR,Klamath County,No records,,False
41037,OR,Lake County,No records,,False
41039,OR,Lane County,No records,,False
41041,OR,Lincoln County,No records,,False
41043,OR,Linn County,No records,,False
41045,OR,Malheur County,No records,,False
41047,OR,Marion County,No records,,False
41049,OR,Morrow County,No records,,False
41051,OR,Multnomah County,No records,,False
41053,OR,Polk County,No records,,False
41055,OR,Sherman County,No records,,False
41057,OR,Tillamook County,No records,,False
41059,OR,Umatilla County,No records,,False
41061,OR,Union County,No records,,False
41063,OR,Wallowa County,No records,,False
41065,OR,Wasco County,No records,,False
41067,OR,Washington County,No records,,False
41069,OR,Wheeler County,No records,,False
41071,OR,Yamhill County,No records,,False
42001,PA,Adams County,Reported,Literature,False
42003,PA,Allegheny County,Reported,Literature,False
42005,PA,Armstrong County,No records,,False
42007,PA,Beaver County,No records,,False
42009,PA,Bedford County,Reported,Literature,False
42011,PA,Berks County,No records,,False
42013,PA,Blair County,No records,,False
42015,PA,Bradford County,No records,,False
42017,PA,Bucks County,Established,ArboNET Data,True
42019,PA,Butler County,No records,,False
42021,PA,Cambria County,Reported,Literature,False
42023,PA,Cameron County,No records,,False
42025,PA,Carbon County,No records,,False
42027,PA,Centre County,No records,,False
42029,PA,Chester County,Established,ArboNET Data,True
42031,PA,Clarion County,No records,,False
42033,PA,Clearfield County,No records,,False
42035,PA,Clinton County,No records,,False
42037,PA,Columbia County,No records,,False
42039,PA,Crawford County,No records,,False
42041,PA,Cumberland County,Reported,Literature,False
42043,PA,Dauphin County,Established,ArboNET Data,True
42045,PA,Delaware County,Established,ArboNET Data,True
42047,PA,Elk County,No records,,False
42049,PA,Erie County,Established,ArboNET Data,True
42051,PA,Fayette County,No records,,False
42053,PA,Forest County,No records,,False
42055,PA,Franklin County,Established,ArboNET Data,True
42057,PA,Fulton County,No records,,False
42059,PA,Greene County,No records,,False
42061,PA,Huntingdon County,No records,,False
42063,PA,Indiana County,Reported,ArboNET Data,False
42065,PA,Jefferson County,No records,,False
42067,PA,Juniata County,No records,,False
42069,PA,Lackawanna County,No records,,False
42071,PA,Lancaster County,No records,,False
42073,PA,Lawrence County,No records,,False
42075,PA,Lebanon County,Established,Literature,True
42077,PA,Lehigh County,Reported,ArboNET Data,False
42079,PA,Luzerne County,No records,,False
42081,PA,Lycoming County,No records,,False
42083,PA,McKean County,No records,,False
42085,PA,Mercer County,No records,,False
42087,PA,Mifflin County,No records,,False
42089,PA,Monroe County,No records,,False
42091,PA,Montgomery County,Reported,Literature,False
42093,PA,Montour County,No records,,False
42095,PA,Northampton County,No records,,False
42097,PA,Northumberland County,No records,,False
42099,PA,Perry County,No records,,False
42101,PA,Philadelphia County,Established,ArboNET Data,True
42103,PA,Pike County,Reported,Literature,False
42105,PA,Potter County,No records,,False
42107,PA,Schuylkill County,No records,,False
42109,PA,Snyder County,Reported,ArboNET Data,False
42111,PA,Somerset County,No records,,False
42113,PA,Sullivan County,No records,,False
42115,PA,Susquehanna County,No records,,False
42117,PA,Tioga County,No records,,False
42119,PA,Union County,No records,,False
42121,PA,Venango County,No records,,False
42123,PA,Warren County,No records,,False
42125,PA,Washington County,No records,,False
42127,PA,Wayne County,No records,,False
42129,PA,Westmoreland County,No records,,False
42131,PA,Wyoming County,No records,,False
42133,PA,York County,Reported,Literature,False
44001,RI,Bristol County,Established,Literature,True
44003,RI,Kent County,No records,,False
44005,RI,Newport County,Established,Literature,True
44007,RI,Providence County,No records,,False
44009,RI,Washington County,Reported,Literature,False
45001,SC,Abbeville County,Reported,Literature,False
45003,SC,Aiken County,Established,ArboNET Data,True
45005,SC,Allendale County,Established,Literature,True
45007,SC,Anderson County,No records,,False
45009,SC,Bamberg County,No records,,False
45011,SC,Barnwell County,Reported,ArboNET Data,False
45013,SC,Beaufort County,Established,ArboNET Data,True
45015,SC,Berkeley County,Established,Literature,True
45017,SC,Calhoun County,No records,,False
45019,SC,Charleston County,Established,Literature,True
45021,SC,Cherokee County,Established,Literature,True
45023,SC,Chester County,Established,Literature,True
45025,SC,Chesterfield County,Established,Literature,True
45027,SC,Clarendon County,Reported,Literature,False
45029,SC,Colleton County,Established,Literature,True
45031,SC,Darlington County,No records,,False
45033,SC,Dillon County,No records,,False
45035,SC,Dorchester County,Established,ArboNET Data,True
45037,SC,Edgefield County,Established,Literature,True
45039,SC,Fairfield County,Reported,Literature,False
45041,SC,Florence County,Reported,Literature,False
45043,SC,Georgetown County,Established,Literature,True
45045,SC,Greenville County,Reported,Literature,False
45047,SC,Greenwood County,Established,ArboNET Data,True
45049,SC,Hampton County,Established,ArboNET Data,True
45051,SC,Horry County,Established,Literature,True
45053,SC,Jasper County,Established,ArboNET Data,True
45055,SC,Kershaw County,Established,ArboNET Data,True
45057,SC,Lancaster County,No records,,False
45059,SC,Laurens County,Reported,Literature,False
45061,SC,Lee County,Established,Literature,True
45063,SC,Lexington County,Reported,Literature,False
45067,SC,Marion County,Established,Literature,True
45069,SC,Marlboro County,No records,,False
45065,SC,McCormick County,Reported,Literature,False
45071,SC,Newberry County,Reported,Literature,False
45073,SC,Oconee County,No records,,False
45075,SC,Orangeburg County,Established,Literature,True
45077,SC,Pickens County,Established,Literature,True
45079,SC,Richland County,Established,Literature,True
45081,SC,Saluda County,No records,,False
45083,SC,Spartanburg County,Established,ArboNET Data,True
45085,SC,Sumter County,Established,Literature,True
45087,SC,Union County,Reported,Literature,False
45089,SC,Williamsburg County,Established,Literature,True
45091,SC,York County,Reported,ArboNET Data,False
46003,SD,Aurora County,No records,,False
46005,SD,Beadle County,No records,,False
46007,SD,Bennett County,No records,,False
46009,SD,Bon Homme County,No records,,False
46011,SD,Brookings County,No records,,False
46013,SD,Brown County,No records,,False
46015,SD,Brule County,No records,,False
46017,SD,Buffalo County,No records,,False
46019,SD,Butte County,No records,,False
46021,SD,Campbell County,No records,,False
46023,SD,CharlesMix County,No records,,False
46025,SD,Clark County,No records,,False
46027,SD,Clay County,Established,ArboNET Data,True
46029,SD,Codington County,No records,,False
46031,SD,Corson County,No records,,False
46033,SD,Custer County,No records,,False
46035,SD,Davison County,No records,,False
46037,SD,Day County,No records,,False
46039,SD,Deuel County,No records,,False
46041,SD,Dewey County,No records,,False
46043,SD,Douglas County,No records,,False
46045,SD,Edmunds County,No records,,False
46047,SD,Fall River County,No records,,False
46049,SD,Faulk County,No records,,False
46051,SD,Grant County,No records,,False
46053,SD,Gregory County,No records,,False
46055,SD,Haakon County,No records,,False
46057,SD,Hamlin County,No records,,False
46059,SD,Hand County,No records,,False
46061,SD,Hanson County,No records,,False
46063,SD,Harding County,No records,,False
46065,SD,Hughes County,No records,,False
46067,SD,Hutchinson County,No records,,False
46069,SD,Hyde County,No records,,False
46071,SD,Jackson County,No records,,False
46073,SD,Jerauld County,No records,,False
46075,SD,Jones County,No records,,False
46077,SD,Kingsbury County,No records,,False
46079,SD,Lake County,No records,,False
46081,SD,Lawrence County,No records,,False
46083,SD,Lincoln County,No records,,False
46085,SD,Lyman County,No records,,False
46091,SD,Marshall County,No records,,False
46087,SD,McCook County,Established,Literature,True
46089,SD,McPherson County,No records,,False
46093,SD,Meade County,No records,,False
46095,SD,Mellette County,No records,,False
46097,SD,Miner County,No records,,False
46099,SD,Minnehaha County,Reported,ArboNET Data,False
46101,SD,Moody County,No records,,False
46102,SD,Oglala Lakota County,No records,,False
46103,SD,Pennington County,No records,,False
46105,SD,Perkins County,No records,,False
46107,SD,Potter County,No records,,False
46109,SD,Roberts County,Reported,ArboNET Data,False
46111,SD,Sanborn County,No records,,False
46113,SD,Shannon County,No records,,False
46115,SD,Spink County,No records,,False
46117,SD,Stanley County,No records,,False
46119,SD,Sully County,No records,,False
46121,SD,Todd County,No records,,False
46123,SD,Tripp County,No records,,False
46125,SD,Turner County,No records,,False
46127,SD,Union County,Established,ArboNET Data,True
46129,SD,Walworth County,No records,,False
46135,SD,Yankton County,Established,ArboNET Data,True
46137,SD,Ziebach County,No records,,False
47001,TN,Anderson County,Established,ArboNET Data,True
47003,TN,Bedford County,Established,Literature,True
47005,TN,Benton County,Established,Literature,True
47007,TN,Bledsoe County,Reported,Literature,False
47009,TN,Blount County,Reported,Literature,False
47011,TN,Bradley County,Reported,Literature,False
47013,TN,Campbell County,Reported,Literature,False
47015,TN,Cannon County,Established,Literature,True
47017,TN,Carroll County,Established,Literature,True
47019,TN,Carter County,No records,,False
47021,TN,Cheatham County,Established,Literature,True
47023,TN,Chester County,Reported,Literature,False
47025,TN,Claiborne County,Established,ArboNET Data,True
47027,TN,Clay County,No records,,False
47029,TN,Cocke County,Reported,Literature,False
47031,TN,Coffee County,Established,Literature,True
47033,TN,Crockett County,Reported,Literature,False
47035,TN,Cumberland County,Established,Literature,True
47037,TN,Davidson County,Established,Literature,True
47039,TN,Decatur County,Established,Literature,True
47041,TN,DeKalb County,Established,Literature,True
47043,TN,Dickson County,Established,Literature,True
47045,TN,Dyer County,No records,,False
47047,TN,Fayette County,Established,Literature,True
47049,TN,Fentress County,Reported,Literature,False
47051,TN,Franklin County,Established,Literature,True
47053,TN,Gibson County,No records,,False
47055,TN,Giles County,Established,Literature,True
47057,TN,Grainger County,No records,,False
47059,TN,Greene County,No records,,False
47061,TN,Grundy County,No records,,False
47063,TN,Hamblen County,No records,,False
47065,TN,Hamilton County,Established,Literature,True
47067,TN,Hancock County,No records,,False
47069,TN,Hardeman County,Established,ArboNET Data,True
47071,TN,Hardin County,Established,Literature,True
47073,TN,Hawkins County,No records,,False
47075,TN,Haywood County,Established,Literature,True
47077,TN,Henderson County,Established,Literature,True
47079,TN,Henry County,Established,Literature,True
47081,TN,Hickman County,Reported,Literature,False
47083,TN,Houston County,Reported,Literature,False
47085,TN,Humphreys County,Established,Literature,True
